date,yearboutbegan,domainid,siteid,plotid,subplotid,nestedsubplotid,taxonid
9/28/2015,,D07,MLBS,MLBS_076,23,4,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,23,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,39,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,39,1,ACRU
9/28/2015,,D07,MLBS,MLBS_076,39,2,ACRU
9/28/2015,,D07,MLBS,MLBS_076,39,2,ACRU
9/28/2015,,D07,MLBS,MLBS_076,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,2,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,2,ACRU
9/29/2015,,D07,MLBS,MLBS_075,39,2,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,1,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,3,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,2,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,2,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_075,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_065,21,1,ACRU
9/29/2015,,D07,MLBS,MLBS_065,21,1,ACRU
9/29/2015,,D07,MLBS,MLBS_065,21,4,ACRU
9/29/2015,,D07,MLBS,MLBS_065,21,4,ACRU
9/29/2015,,D07,MLBS,MLBS_065,21,3,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,1,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,4,ACRU
10/9/2017,,D07,MLBS,MLBS_065,41,4,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,3,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,3,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,3,ACRU
9/29/2015,,D07,MLBS,MLBS_065,41,3,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,3,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,4,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,2,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,2,ACRU
9/29/2015,,D07,MLBS,MLBS_062,39,2,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,2,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,4,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,4,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,4,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,4,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,3,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,1,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,1,ACRU
9/29/2015,,D07,MLBS,MLBS_062,23,1,ACRU
10/11/2017,,D07,MLBS,MLBS_062,,,ACRU
9/30/2015,,D07,MLBS,MLBS_069,39,1,ACRU
9/30/2015,,D07,MLBS,MLBS_069,39,2,ACRU
9/30/2015,,D07,MLBS,MLBS_069,39,2,ACRU
9/30/2015,,D07,MLBS,MLBS_069,39,2,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,1,ACRU
10/5/2017,,D07,MLBS,MLBS_069,21,,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,2,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,2,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,2,ACRU
9/30/2015,,D07,MLBS,MLBS_069,21,2,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,3,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,1,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,2,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,1,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,1,ACRU
10/24/2017,,D07,MLBS,MLBS_074,41,1,ACRU
10/24/2017,,D07,MLBS,MLBS_074,41,1,ACRU
10/24/2017,,D07,MLBS,MLBS_074,41,1,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,3,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_074,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,3,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,3,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,3,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,4,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,2,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,1,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,1,ACRU
9/30/2015,,D07,MLBS,MLBS_073,23,1,ACRU
9/30/2015,,D07,MLBS,MLBS_073,41,1,ACRU
9/30/2015,,D07,MLBS,MLBS_073,41,3,ACRU
9/30/2015,,D07,MLBS,MLBS_073,41,2,ACRU
10/10/2017,,D07,MLBS,MLBS_073,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_067,41,1,ACRU
9/30/2015,,D07,MLBS,MLBS_067,41,1,ACRU
9/30/2015,,D07,MLBS,MLBS_067,41,1,ACRU
9/30/2015,,D07,MLBS,MLBS_067,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_067,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_067,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,4,ACRU
10/24/2017,,D07,MLBS,MLBS_067,21,4,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,4,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,3,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,2,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,2,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,1,ACRU
9/30/2015,,D07,MLBS,MLBS_067,21,1,ACRU
9/30/2015,,D07,MLBS,MLBS_063,23,1,ACRU
10/12/2017,,D07,MLBS,MLBS_063,23,,ACRU
9/30/2015,,D07,MLBS,MLBS_063,23,3,ACRU
9/30/2015,,D07,MLBS,MLBS_063,23,3,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,4,ACRU
10/12/2017,,D07,MLBS,MLBS_063,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_063,41,4,ACRU
9/30/2015,,D07,MLBS,MLBS_066,23,2,ACRU
9/30/2015,,D07,MLBS,MLBS_066,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_066,41,2,ACRU
9/30/2015,,D07,MLBS,MLBS_066,41,3,ACRU
9/30/2015,,D07,MLBS,MLBS_066,41,3,ACRU
9/30/2015,,D07,MLBS,MLBS_066,41,3,ACRU
9/30/2015,,D07,MLBS,MLBS_066,41,1,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,1,ACRU
10/12/2017,,D07,MLBS,MLBS_068,21,,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_068,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,1,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,2,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,2,ACRU
10/9/2017,,D07,MLBS,MLBS_068,23,2,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,2,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,2,ACRU
10/9/2017,,D07,MLBS,MLBS_068,23,2,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,3,ACRU
10/1/2015,,D07,MLBS,MLBS_068,23,3,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,1,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,1,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,2,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,2,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,2,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,2,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,2,ACRU
10/1/2015,,D07,MLBS,MLBS_070,41,2,ACRU
10/1/2015,,D07,MLBS,MLBS_070,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_070,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_070,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_070,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_070,21,2,ACRU
10/1/2015,,D07,MLBS,MLBS_072,21,2,ACRU
10/1/2015,,D07,MLBS,MLBS_072,21,2,ACRU
10/1/2015,,D07,MLBS,MLBS_072,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_072,39,1,ACRU
10/1/2015,,D07,MLBS,MLBS_072,39,1,ACRU
10/1/2015,,D07,MLBS,MLBS_072,39,3,ACRU
10/1/2015,,D07,MLBS,MLBS_072,39,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,1,ACRU
10/9/2017,,D07,MLBS,MLBS_071,,,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,2,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,2,ACRU
10/1/2015,,D07,MLBS,MLBS_071,23,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,4,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,3,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/1/2015,,D07,MLBS,MLBS_071,21,1,ACRU
10/4/2017,,D07,MLBS,MLBS_061,41,4,ACRU
10/11/2017,,D07,MLBS,MLBS_075,39,3,ACRU
10/12/2017,,D07,MLBS,MLBS_063,41,,ACRU
9/28/2015,,D07,MLBS,MLBS_064,21,1,AMLA
9/28/2015,,D07,MLBS,MLBS_064,21,1,AMLA
9/28/2015,,D07,MLBS,MLBS_064,21,1,AMLA
9/28/2015,,D07,MLBS,MLBS_064,21,2,AMLA
10/5/2017,,D07,MLBS,MLBS_064,21,,AMLA
9/28/2015,,D07,MLBS,MLBS_064,21,4,AMLA
9/28/2015,,D07,MLBS,MLBS_064,21,4,AMLA
10/5/2017,,D07,MLBS,MLBS_064,21,4,AMLA
9/28/2015,,D07,MLBS,MLBS_064,41,1,AMLA
9/28/2015,,D07,MLBS,MLBS_061,23,4,AMLA
9/28/2015,,D07,MLBS,MLBS_061,23,4,AMLA
9/28/2015,,D07,MLBS,MLBS_061,23,3,AMLA
9/28/2015,,D07,MLBS,MLBS_061,41,1,AMLA
9/28/2015,,D07,MLBS,MLBS_061,41,3,AMLA
9/28/2015,,D07,MLBS,MLBS_061,41,3,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,3,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,3,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,3,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,3,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,3,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,1,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,2,AMLA
9/28/2015,,D07,MLBS,MLBS_076,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_075,39,1,AMLA
9/29/2015,,D07,MLBS,MLBS_075,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_075,39,2,AMLA
9/29/2015,,D07,MLBS,MLBS_075,39,2,AMLA
9/29/2015,,D07,MLBS,MLBS_075,39,2,AMLA
9/29/2015,,D07,MLBS,MLBS_075,39,3,AMLA
9/29/2015,,D07,MLBS,MLBS_075,41,1,AMLA
9/29/2015,,D07,MLBS,MLBS_075,41,1,AMLA
9/29/2015,,D07,MLBS,MLBS_075,41,4,AMLA
9/29/2015,,D07,MLBS,MLBS_075,41,4,AMLA
9/29/2015,,D07,MLBS,MLBS_075,41,4,AMLA
9/29/2015,,D07,MLBS,MLBS_065,21,4,AMLA
9/29/2015,,D07,MLBS,MLBS_065,41,4,AMLA
9/29/2015,,D07,MLBS,MLBS_065,41,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,1,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,1,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,1,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,39,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,2,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,2,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,2,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,2,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,4,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,3,AMLA
9/29/2015,,D07,MLBS,MLBS_062,23,1,AMLA
9/30/2015,,D07,MLBS,MLBS_069,21,3,AMLA
9/30/2015,,D07,MLBS,MLBS_069,21,3,AMLA
9/30/2015,,D07,MLBS,MLBS_069,21,2,AMLA
9/30/2015,,D07,MLBS,MLBS_069,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_069,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_069,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_074,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_074,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_073,23,3,AMLA
9/30/2015,,D07,MLBS,MLBS_073,23,3,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,1,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,1,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,3,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,4,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,4,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,2,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,2,AMLA
9/30/2015,,D07,MLBS,MLBS_073,41,2,AMLA
9/30/2015,,D07,MLBS,MLBS_067,41,1,AMLA
9/30/2015,,D07,MLBS,MLBS_067,41,3,AMLA
9/30/2015,,D07,MLBS,MLBS_067,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_067,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_067,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_067,21,4,AMLA
9/30/2015,,D07,MLBS,MLBS_067,21,1,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,4,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,4,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,2,AMLA
9/30/2015,,D07,MLBS,MLBS_063,23,3,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,1,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,1,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,2,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,4,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,4,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,4,AMLA
9/30/2015,,D07,MLBS,MLBS_063,41,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/12/2017,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/9/2017,,D07,MLBS,MLBS_068,23,,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,1,AMLA
10/1/2015,,D07,MLBS,MLBS_068,23,4,AMLA
10/1/2015,,D07,MLBS,MLBS_070,41,1,AMLA
10/1/2015,,D07,MLBS,MLBS_070,41,1,AMLA
10/1/2015,,D07,MLBS,MLBS_070,41,3,AMLA
10/1/2015,,D07,MLBS,MLBS_070,41,2,AMLA
10/1/2015,,D07,MLBS,MLBS_070,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_070,21,3,AMLA
10/1/2015,,D07,MLBS,MLBS_070,21,2,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,2,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,2,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_072,21,1,AMLA
10/1/2015,,D07,MLBS,MLBS_072,39,3,AMLA
10/1/2015,,D07,MLBS,MLBS_072,39,4,AMLA
10/1/2015,,D07,MLBS,MLBS_072,39,4,AMLA
10/1/2015,,D07,MLBS,MLBS_072,39,4,AMLA
10/1/2015,,D07,MLBS,MLBS_071,23,3,AMLA
10/1/2015,,D07,MLBS,MLBS_071,23,3,AMLA
10/1/2015,,D07,MLBS,MLBS_071,21,4,AMLA
10/1/2015,,D07,MLBS,MLBS_071,21,3,AMLA
9/28/2015,,D07,MLBS,MLBS_064,21,1,CADE12
9/28/2015,,D07,MLBS,MLBS_064,21,1,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,3,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,1,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,1,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,4,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,4,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,4,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,4,CADE12
9/29/2015,,D07,MLBS,MLBS_075,41,4,CADE12
9/30/2015,,D07,MLBS,MLBS_067,41,1,CADE12
9/30/2015,,D07,MLBS,MLBS_063,41,1,CADE12
9/30/2015,,D07,MLBS,MLBS_063,41,1,CADE12
9/30/2015,,D07,MLBS,MLBS_063,41,4,CADE12
9/29/2015,,D07,MLBS,MLBS_075,39,1,CAGL8
9/29/2015,,D07,MLBS,MLBS_075,39,4,CAGL8
9/29/2015,,D07,MLBS,MLBS_062,23,4,CARYA
9/29/2015,,D07,MLBS,MLBS_062,23,4,CARYA
9/29/2015,,D07,MLBS,MLBS_065,41,2,CRATA
9/28/2015,,D07,MLBS,MLBS_064,21,1,HAVI4
9/28/2015,,D07,MLBS,MLBS_064,21,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,2,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,2,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,2,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,2,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,23,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,41,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_061,41,4,HAVI4
9/28/2015,,D07,MLBS,MLBS_076,39,3,HAVI4
